date,data,cols
1510,"Must Watch Stocks for September 14, 2015.The Kroger Co. (KR) Jumps: Stock Adds 5.3% in Session.Alibaba, Marvell Tech Price Targets Cut; Kroger Upped.Whole Foods Scores Low on 3 Parameters: Take Caution.Kroger (KR) to Attract Foodies with New Brand HemisFares.Stock Market News for September 14, 2015",channel1
1511,Why ALDI Is the Grocery Store of the Future,channel1
1512,"Kroger: A Dream Stock.Whole Foods Market Has No Debt, Increasing Cash Flows At Multi-Year Lows.Jeff Auxier Increases Several Holdings During Second Quarter",channel1
1513,Starbucks Is A Buy - Cramer's Lightning Round (9/16/15).Stocks For The Uncertain Environment - Cramer's Mad Money (9/16/15).How SUPERVALU Can Follow Kroger's Lead With Stock Gains Of 200%.Kroger declares $0.105 dividend,channel1
1514,,channel1
1515,,channel1
1516,The Vetr community has upgraded $KR to 3.5-Stars.,channel1
1517,Will Kroger's Strategic Initiatives Help Counter Competition?,channel1
1518,Vantiv's Cards And Services Benefit From New Tech,channel1
1519,Jim Cramer Shares His Thoughts On Horizon Pharma And SUPERVALU.Is Wal-Mart (WMT) Seeking Price Cuts on Chinese Goods?,channel1
1520,"The Kroger Stock: 3 Reasons Why It Is a Top Choice for Growth Investors.Kohl's Hits 52-Week Low on Concerns over Sluggish Top Line.Whole Foods Will Cut 1,500 Jobs Amid Changing Market.Chanos Raises His Stake in Kroger",channel1
1521,"Whole Foods Market (WFM) to Reduce Workforce by 1,500.Is Hain Celestial (HAIN) All Set to Draw Investors' Attention?.Major Grocers Growing Sales But Not Clean Stories",channel1
1522,Kroger: Do You Prefer Share Repurchases Or More Dividends?.Greg Steltenpohl Innovates To The Top With Beverages,channel1
1523,A Bright Future Awaits Kroger,channel1
1524,"Bloodbath or Not, 3 Recession-Proof Stocks to Play Safe.3 Retail Stocks Warranting Attention This Earnings Season.More Trouble Ahead? 5 Large-Cap Value Picks to Stay Afloat.Wal-Mart Strives to Reduce Expenses; to Cut Jobs Next Week",channel1
1525,"The Zacks Analyst Blog Highlights: Tesoro, Kroger, Sun Life Financial, Seagate Technology and United Continental",channel1
1526,Kroger Is A Better Pick Than Albertsons And Performance Food Is In Wobbly Markets,channel1
1527,Wal-Mart to Bring Health & Wellness Items to Grocery Aisle.Are Investors Becoming Bullish on Kroger (KR) Stock Now?,channel1
1528,,channel1
1529,"Different Ways To Think About Dividend Re-Investment, Part 1.Smart & Final: Be Early And Smart, As Fundamentals Gain Pace.Is Kroger (KR) Stock A Great Combo of Value and Growth?",channel1
1530,"True Management Excellence Is Reasserting Its Power And Importance.Will the New CFO Revive Wal-Mart's Struggling Business?.First Data Set To Be Largest IPO Of 2015, At $3 Bil",channel1
1531,What Makes Dean Foods (DF) a Healthy Investment Pick?.Kroger Looks Set To Make A Run At Its Highs,channel1
1532,"First Data IPO Plan Too Big, Could Flop",channel1
1533,"Option Alert: Apr $25 Put; 4646 Contracts @Ask @$0.35; Now $36.79.Weakness Seen in Wal-Mart Stores (WMT): Stock Tumbles 10.0%.Bezek's Daily Briefing: Gold Glitters, Wal-Mart Wilts.Stock Market News for October 15, 2015.First Data IPO Shows Continued Weakness In New Issues.Kroger Withdraws Unrefrigerated Caramel Apples Due to Potential Food Safety Risk",channel1
1534,7 Reasons Why Kroger Is On My Investing Radar.Wal-Mart: The Software Company,channel1
1535,"The Fresh Market (TFM) Jumps: Stock Adds 7.8% in Session.Wal-Mart Hits 52-Week Low on Higher Costs, Weak '17 View.Does A Private Equity Buyout Make Sense For The Fresh Market?",channel1
1536,Who wants to buy The Fresh Market?,channel1
1537,Have You Shortlisted Kroger (KR) for Your Portfolio?,channel1
1538,,channel1
1539,,channel1
1540,,channel1
1541,8-K from Kroger Shows Reaffirmed FY15 Outlook: EPS $1.92-$1.98 vs $1.99 Est.,channel1
1542,,channel1
1543,,channel1
1544,,channel1
1545,,channel1
1546,,channel1
1547,Najarian Brothers Debate On Whole Foods Market,channel1
1548,The Kroger Co. (KR) Flat on Climate Score.Fast Money Picks For November 5.Sprouts Quarterly Profit Pops After Whole Foods Flops.Sprouts Quarterly Profit Pops After Whole Foods Flops,channel1
1549,,channel1
1550,,channel1
1551,,channel1
1552,"Benzinga's M&A Chatter for Wednesday November 11, 2015.Mid-Day Market Update: Crude Oil Down 2%; Roundy's Shares Gain On Acquisition News.Mid-Morning Market Update: Markets Edge Lower; Macy's Lowers Full-Year Forecast.Anheuser-Busch/SABMiller Deal Shows Market Still Hungry For M&A; Oil & Gas Could Be Next.UPDATE: Kroger To Buy Roundy's.Kroger and Roundy's Announce Definitive Merger Agreement, 3.60/Share In Cash Or Total Value $800M Including Debt.Mid-Afternoon Market Update: Hackett Group Rises Following Strong Results; Boot Barn Shares Dip.Morning Market Gainers",channel1
1553,,channel1
1554,,channel1
1555,,channel1
1556,"Low Payout Ratios, High Retained Earnings Make These Dividend Stocks Attractive.Low Payout Ratios, High Retained Earnings Make These Dividend Stocks Attractive.Low Payout Ratios, High Retained Earnings Make These Dividend Stocks Attractive",channel1
1557,,channel1
1558,,channel1
1559,,channel1
1560,,channel1
1561,Vetr Crowd Upgrades Whole Foods To Strong Buy,channel1
1562,,channel1
1563,Now Is Definitely the Time to Buy Whole Foods,channel1
1564,,channel1
1565,Aspiring To Be Like Kroger - Cramer's Lightning Round (11/30/15).Kroger Growth Pace Expected To Decelerate In Q3,channel1
1566,Detwiler Fenton Sees Kroger's Sales Positioned To End Year On High In Lieu Of Concerns Over Roundy's Acquisition.Zuckerberg's Charitable Pledge Reminds Traders That Wall Street Can Also Be Good.Amazon Fooled All Who Followed It On Cyber Monday.The Good Business Portfolio: Third-Quarter Earnings And Performance Review.Notable earnings before Thursday's open.Notable earnings before Thursday's open.Kroger: Solid Plan To Drive Solid Results,channel1
1567,"Kroger Stock Soars On Strong Earnings, Same-Store Sales.Moody's see retail sales improving in 2016.Kroger Blasts To New All-Time High.Kroger Comps Drive Earnings Beat; Guidance Raised.10 Stocks To Watch For December 3, 2015.Kroger: Keep Dreaming.Korger Shares Trading Up ~3% Following Q3 EPS $0.43 vs $0.39 Est., Sales $25.1B vs $25.2B Est.; Raises FY15 EPS Outlook from $1.92-$1.98 to $2.02-$2.04 vs $2 Est..Stocks Hit Hard Again; Kroger Breaks Out; 10-Year Yield Soars.Kroger beats by $0.04, misses on revenue.Kroger does it again: Strong sales and new all-time high.Blackhawk Finding Ways To Grow In Gift Card Business.Earnings Scheduled For December 3, 2015.The Kroger's (KR) CEO Rodney McMullen on Q3 2015 Results - Earnings Call Transcript.Kroger Hits Record High But Is Still An Opportunity At $40",channel1
1568,"Barclays Thinks Kroger 'Keeps Getting Better And Better'.Wall Street Breakfast: Stocks, Jobs, OPEC Meeting In Focus",channel1
1569,"Shop Kroger This Holiday Season, And Pick Up A Few Shares While You're There.Consumer staples stocks show some fight again.Game Plan For The Week - Cramer's Mad Money (12/4/15)",channel1
1570,Kroger: The One Retail Value Stock You Should Add To Your Portfolio.4 Reasons Executives Manipulate Earnings,channel1
1571,My Favorite Stock If I Could Only Own One For The Next Five Years,channel1
1572,"Time To Start Pounding The Table For Wal-Mart.The Organic Products Boom: Beyond Whole Foods Markets.Whole Foods Chatter Says Cerberus Capital Teamed With 3G, Offer To Take WFM Private For $39",channel1
1573,Whole Foods Sales Stronger Than Expected: ITG,channel1
1574,"A 130-Year-Old Adolescent: Why Kroger Is Still Far Away From Its True Potential.Costco - Fairly Valued on the Trend.The Vetr community has downgraded $KR to 2.5-Stars.Apple PT Cut; GoPro Downgraded; Tesla, Square Started",channel1
1575,Stocks to watch with milk and egg prices finally on the decline.Supervalu: This $6 Stock Is My Top Pick For 2016.Stocks Hitting 52-Week Highs.Kroger Is Still An Opportunity At Its All-Time Highs,channel1
1576,,channel1
1577,,channel1
1578,Kroger brings Roundy's into the fold.Who Is Having The Best (& Worst) Christmas?.Grocery shakeup as organic goes mainstream.Wells Fargo Initiates Coverage on Kroger Company (The) Common Stock at Outperform.8-K from Roundy's Shows Kroger Purchased ~33.14M Shares (~67% of Outstanding Shares),channel1
1579,Kroger Will Continue to Create Value,channel1
1580,Winner And Losers In 2015 - Cramer's Mad Money (12/21/15).The 40 Best And Worst In 2015,channel1
1581,,channel1
1582,,channel1
1583,Defensive Stocks Hold Their Own In Big Cap 20,channel1
1584,,channel1
1585,"InsiderInsights.com Daily Round Up 12/29/15: Agios Pharm, Aircastle, Prospect Capital, Famous Daves",channel1
1586,,channel1
1587,2016 Outlook: Amazon And The Retail Sector,channel1
1588,The Vetr community has downgraded $KR to 2.5-Stars.Sell-Off Game Plan - Cramer's Mad Money (1/4/16).The Vetr community has upgraded $KR to 3-Stars.,channel1
1589,,channel1
1590,Market Sell-Off: To Run Or Raid?,channel1
1591,,channel1
1592,,channel1
1593,4 Defensive Stocks Going On Offense In Rough Market.A New ETF For Low Volatility Fans,channel1
1594,,channel1
1595,"Kroger Shares Dip Lower, Looks Correlated to Overall S&P 500 Move Lower; Shares Down 1% Over Last Few Mins.My Top Food Retail Stocks For 2016.What To Do When A Good Stock Threatens A Round Trip.First Purchase Of 2016: Wal-Mart.Kroger And The Emerging Threat To The Business",channel1
1596,The Kroger Co. declares $0.105 dividend,channel1
1597,,channel1
1598,,channel1
1599,,channel1
1600,"Credit Suisse's Edward Kelly Sees Current Risk/Reward in Kroger Unfavorable, Says 'Proceed with Caution'; Cuts Price Target from $40 to $36, Maintains Neutral.Proceed With Caution In Kroger",channel1
1601,"Market Should 'Come To Its Senses' On Kroger - Cramer's Lightning Round (1/25/16).Fitbit Executives Have A Bright Future, But Business Prospects Long Term Remain In Doubt",channel1
1602,,channel1
1603,,channel1
1604,"Oppenheimer Says Buy Kroger In Lieu Of Walmart Store Closing, Expects Investor To Revisit Defensive Appeal On Kroger And Outperform In Economic Cycles",channel1
1605,Supervalu Below $5: This Stock Is Ridiculously Undervalued.Grocery store stocks step out,channel1
1606,Option Alert: KR Apr16 42.5 Calls Sweep: 2374 @ ASK $0.80: 8393 traded vs 2267 OI: Earnings 3/3 $39.78 Ref.Sysco report lifts grocery store names.The Vetr community has downgraded $KR to 3-Stars,channel1
1607,Kroger battles alcohol majors over shelf strategy,channel1
1608,,channel1
1609,Why Profit Margins Need To Be Part Of Your Stock Research.Should Kroger Or Wal-Mart Be Worried By Aldi?,channel1
1610,,channel1
1611,The Monday Morning Kickoff - Re-Thinking Growth Prospects And Favoring Dividend Stocks,channel1
1612,Option Alert: KR Jul16 32.5 Puts: 2300 @ ASK $1.45: 3771 traded vs 161 OI: Earnings 3/3 $36.64 Ref,channel1
1613,,channel1
1614,"Shares of The Fresh Market Halted on Circuit Breaker, Stock Halted Up ~7+% to $20.Whole Foods Share Moving Higher on Kroger-TFM Deal Rumor.Benzinga's M&A Chatter for Thursday February 11, 2016.The Fresh Market +13% with Kroger and others in bidding process.Hearing Kroger May Be Bidding to Purchase The Fresh Market.Fresh Market Shares Soar On Report Of Kroger Buyout Talks.Reuters: Kroger seek buyout of The Fresh Market.Option Alert: TFM Feb16 17.5 Calls Sweep: 554 @ ASK $1.40: 554 traded vs 6 OI: Earnings 3/3 $19.73 Ref",channel1
1615,"Stifel Initiates Kroger At Buy, Positive On Acquisition Of 'out-comping' Competitor, Co Positioned In Evolving Industry With Premium Digital And Omni-Channel Abilities.Stifel Nicolaus Initiates Coverage on Kroger at Buy, Announces $45.00 PT.Grocery store sector still buzzing over merger talk.Kroger > Wal-Mart.Is Amazon Taking Over The World?.Benzinga's Top Initiations.Wall Street Breakfast: How Will The Wild Week End?.Valentine 2016 Portfolio: Stocks To Love And Hate.Stifel Starts Kroger, Sprouts At Buy After Fresh Market Merger Rumor",channel1
1616,Can Whole Foods Boost Profit Without Losing Its Edge?,channel1
1617,,channel1
1618,The Vetr community has upgraded $KR to 3.5-Stars..Private Equity And Kroger Could Partner In Fresh Market Takeout.Wal-Mart Is Fighting Back.Wal-Mart shadow hangs over retail sector,channel1
1619,"Oil & Gas Bust, Warm Weather Weigh On VF's Q4, Outlook.Can Whole Foods Revive Customer Interest With A Loyalty Program?.Polcari: Markets Take A Breather, Wal-Mart Profits Decline.34% Yielding Camposol S.A. Yankee Bonds, Maturing February 2017",channel1
1620,The Vetr community has downgraded $KR to 3-Stars,channel1
1621,"Wal-Mart Downsizing, Take Profits While You Can",channel1
1622,Will Chipotle's Pain Be Whole Foods' Gain?,channel1
1623,,channel1
1624,Bring It All Back Home,channel1
1625,The Good Business Portfolio: 2015 Fourth-Quarter Earnings And Performance Review.Kroger EPS Seen Slowing After 7 Quarters Of Double-Digit Gains.The Vetr community has upgraded $KR to 3.5-Stars..The Monday Morning Kickoff - Sizing Up February Impact On Q1 GDP And S&P 500 Earnings,channel1
1626,"Part 1 - Organic Foods: Finding The Right Investment Within The Sector.From Apple Pay To Chip Cards, Vantiv Rides Changing Landscape",channel1
1627,Notable earnings before Thursday's open,channel1
1628,"Stocks Open Modestly Lower; Intel Swings Higher On Upgrade.Kroger Gaps Below 50-Day, 200-Day On Q4 Sales Miss, But Guidance OK.The Kroger Co (KR) Down Ahead of Earnings.Kroger beats by $0.03, misses on revenue.The Vetr community has upgraded $KR to 4.5-Stars..Buying opportunity with Kroger?.Stocks Nearly Flat In Afternoon; Enviva Hits New High.Part 2 - Organic Foods : Finding The Right Investment Within The Sector.Kroger lower after revenue comes in light.3 Ways To Play The Rising Asian Middle Class.The Stocks That Moved The S&P, Dow And Nasdaq Today.Kroger: A Rare Opportunity.Investors Check Out Of Krogers.Keep an Eye on These 10 Stocks for March 3, 2016.Earnings Scheduled For March 3, 2016.Kroger Q4 EPS $0.57 vs $0.54 Est., Sales $26.2B vs $26.3B Est..Kroger Sees FY16 EPS $2.19-$2.28 vs $2.23 Est..The Kroger (KR) W. Rodney McMullen on Q4 2015 Results - Earnings Call Transcript",channel1
1629,"The Market In 5 Minutes: Friday, March 4, 2016.Detwiler Fenton Expecting Kroger To Outperform Peers In Spite Of Q4 Sales Miss.Macquarie Warns Kroger Investors: 'Sell While You Can'.Earnings Recap For March 3.Kroger addresses M&A, Blue Apron, and Amazon Fresh on earnings call.Amazon vs. Wal-Mart: Who's Winning Retail's Title Fight?.Macquarie Downgrades Kroger to Underperform",channel1
1630,"5 Strong Growth S&P 500 Stocks To Ride Best Rally Since 2014.Oppenheimer Maintains Outperform on Kroger, Lowers PT to $42.00",channel1
1631,,channel1
1632,"The Grocery Basket: Lower Prices, A Fresh Takeout Rumor And Recapping Quarterly Earnings.The Vetr community has downgraded $KR to 4-Stars",channel1
1633,Kroger Company Looks Good.Kroger Announces New $500M Buyback Plan.The Kroger Co. declares $0.105 dividend,channel1
1634,,channel1
1635,Kroger Isn't Buying The Fresh Market After All Ã¢ÂÂ But This Firm Is.The Fresh Market accepts buyout offer from Apollo Global Management.Watch Grocer Stocks Following Apollo Bid For The Fresh Market.10 Really Nice Dividend Stocks To Add Some Cash To Your Portfolio,channel1
1636,,channel1
1637,"Morgan Stanley Met With Sprouts Farmers Market Management: Here's What Happened.Whole Foods Off High; Hearing Unconfirmed Market Chatter Circulating of Loss of Market Share to Costco, Kroger.Whole Foods Market Update: Did I Make a Mistake?",channel1
1638,Is Costco Wholesale Really Worth The Share Price?.Possible Winners And Losers If A Democrat Becomes President,channel1
1639,Would Kroger Buy Supervalu?,channel1
1640,"Can Disney Continue Growing?.Agree To Buy Kroger At $35, Get A 9% Yield",channel1
1641,Is Online Grocery Delivery A Threat To The Traditional Supermarket?,channel1
1642,,channel1
1643,Wal-Mart Under Attack On All Fronts,channel1
1644,"Wal-Mart's New Initiatives To Kick-Start Growth.After Fitbit, New Wellness Stocks May Be Hot When IPOs Thaw.M&A a hot topic at Kroger",channel1
1645,,channel1
1646,Detwiler Fenton Sees Potential For Slower Growth At Kroger And Walmart Driven By Price Competition,channel1
1647,,channel1
1648,23 Underfollowed Seeking Alpha Authors Share Their Best Ideas,channel1
1649,,channel1
1650,Kroger invests in Lucky's chain,channel1
1651,"The Grocery Basket: Aldi Alarm, TJ's Still Cheaper Than Whole Foods And Dollar General's Investor Day",channel1
1652,"Whole Foods Market Won't Win Against Kroger, Even With 365 Stores",channel1
1653,,channel1
1654,"The Vetr community has upgraded $KR to 4.5-Stars..Embrace Digital Innovation Else Face Extinction; Sports Authority Went Bankrupt, Whose Turn Is It Next?",channel1
1655,Why Aren't Low Prices Helping Wal-Mart's Revenues?,channel1
1656,The Vetr community has downgraded $KR to 4-Stars.Kroger's Rodney McMullen: A Pioneer Among CEOs in Grocery,channel1
1657,Whole Foods '365' Spinoff Stores Are Being Carefully Positioned Near Trader Joe's And Sprouts,channel1
1658,What I've Learned From Entrepreneurs: Part II,channel1
