MapDate,AreaOfInterest,OT,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,date,start_date,end_date,fact,preds,text_source,text_start_date,text_end_date,text_age_days,text_window_days
20000104,Total,57.29,42.71,19.61,7.9,0.0,0.0,2000-01-04,2000-01-10,1,2000-01-04,2000-01-04,2000-01-10,"The contiguous United States experienced a warmer-than-normal monthly mean temperature in January 2000, ranking as one of the warmest on record.",NA;NA,search,2000-01-03,2000-01-09,1,31
20140826,Total,60.07,39.93,28.3,18.01,8.42,3.18,2014-08-26,2014-09-01,1,2014-08-26,2014-08-26,2014-09-01,The United States National Climate Assessment measured trends in extreme rainfall for the Continental United States.,"Research suggests that extreme rainfall events may increase in frequency and intensity in the future, particularly in the southwestern US. Note: The search results did not provide specific information about monthly contiguous U.S. precipitation, but rather focused on extreme rainfall events and trends in the Continental United States.;NA",search,2014-08-25,2014-08-31,1,31
20140902,Total,60.84,39.16,27.4,17.49,8.28,3.18,2014-09-02,2014-09-08,1,2014-09-02,2014-09-02,2014-09-08,"The contiguous United States experiences heavy daily precipitation frequency, which is influenced by climatic variability and seasonal predictability .",NA;NA,search,2014-09-01,2014-09-07,1,31
20140909,Total,61.46,38.54,26.13,16.97,7.91,3.09,2014-09-09,2014-09-15,1,2014-09-09,2014-09-09,2014-09-15,"The contiguous U.S. precipitation total in September 2014 ranked as the 6th driest on record, with some locations in the mountains east of the Continental Divide receiving above-average precipitation.","Climate change projections suggest that annual precipitation changes in the contiguous United States will be small relative to year-to-year variability, but regional downscaling methods can provide more accurate predictions.;Based on the historical data, it is likely that the southeastern United States will experience above-average precipitation in the next 1-4 weeks due to the influence of tropical cyclones.",search,2014-09-08,2014-09-14,1,31
20140916,Total,62.13,37.87,26.0,16.67,7.79,3.11,2014-09-16,2014-09-22,1,2014-09-16,2014-09-16,2014-09-22,The contiguous United States has experienced changes in precipitation patterns due to climate change.,"Long-term predictions suggest that climate change will continue to impact precipitation patterns in the contiguous United States, with potential changes in rainfall and hydrology.;Based on the 30- and 90-Day Forecasts from the Climate Prediction Center, there are indications of precipitation tendencies in certain areas, but no specific predictions can be made for the next 1-4 weeks.",search,2014-09-15,2014-09-21,1,31
20140923,Total,61.81,38.19,25.59,15.37,7.74,3.11,2014-09-23,2014-09-29,1,2014-09-23,2014-09-23,2014-09-29,The National Weather Service cooperative observer (COOP) weather stations provide daily precipitation data for the contiguous United States.,NA;NA,search,2014-09-22,2014-09-28,1,31
20140930,Total,59.89,40.11,25.55,15.59,7.87,3.22,2014-09-30,2014-10-06,1,2014-09-30,2014-09-30,2014-10-06,"Historical temperature, precipitation, and Palmer drought data from 1895 to present are available for climate divisions, states, and regions in the contiguous U.S.","Long-term predictions of Monthly Contiguous U.S. Precipitation can be informed by the analysis of historical data and patterns, as well as models that account for climate change and its impacts on extreme precipitation events.;Based on the available data and analysis, it is possible to make short-term predictions about Monthly Contiguous U.S. Precipitation, particularly in regions that have experienced extreme precipitation events in the recent past.",search,2014-09-29,2014-10-05,1,31
20141007,Total,60.65,39.35,25.5,15.59,7.9,3.24,2014-10-07,2014-10-13,1,2014-10-07,2014-10-07,2014-10-13,"The driest day in U.S. history had precipitation of 0.10"" or less in the Contiguous U.S.",NA;NA,search,2014-10-06,2014-10-12,1,31
20141014,Total,62.83,37.17,24.89,15.15,7.77,3.24,2014-10-14,2014-10-20,1,2014-10-14,2014-10-14,2014-10-20,The contiguous United States observed its fourth warmest October since national records began.,"The long-term trend suggests that the contiguous US will continue to experience warmer and drier conditions, potentially leading to more frequent droughts and water scarcity issues.;Based on the current trend, it is likely that the contiguous US will experience below-average precipitation in the short term (next 1-4 weeks).",search,2014-10-13,2014-10-19,1,31
20141021,Total,63.34,36.66,24.9,15.07,7.59,3.24,2014-10-21,2014-10-27,1,2014-10-21,2014-10-21,2014-10-27,"The contiguous United States has a humid continental climate, with precipitation amounts varying across the region.","In the long-term, it is possible that changes in precipitation patterns will continue to shape the climate and weather events in the contiguous United States, potentially leading to more frequent and severe flooding events. Note: The available information does not provide specific data or trends on Monthly Contiguous U.S. Precipitation, making it challenging to make precise predictions.;Based on the available information, it is difficult to make precise short-term predictions for Monthly Contiguous U.S. Precipitation. However, it is likely that precipitation patterns will continue to be influenced by climate change and other regional factors.",search,2014-10-20,2014-10-26,1,31
20141028,Total,63.64,36.36,24.74,15.05,7.66,3.33,2014-10-28,2014-11-03,1,2014-10-28,2014-10-28,2014-11-03,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.","With historical data and current trends, it's possible to make long-term predictions about precipitation patterns in the contiguous U.S., but more analysis is needed to make specific predictions. Note: Some parts are marked as ""NA"" because the provided information was not relevant to making predictions about Monthly Contiguous U.S. Precipitation.;Based on the 72-hour precipitation forecast, it's possible to predict precipitation patterns for the short-term future, but more information is needed to make specific predictions.",search,2014-10-27,2014-11-02,1,31
20141104,Total,62.16,37.84,24.95,14.79,7.44,3.18,2014-11-04,2014-11-10,1,2014-11-04,2014-11-04,2014-11-10,"The United States National Atmospheric Deposition Program provides data on precipitation and wet, dry, and total deposition.",NA;NA,search,2014-11-03,2014-11-09,1,31
20141111,Total,60.89,39.11,24.73,14.43,7.37,3.17,2014-11-11,2014-11-17,1,2014-11-11,2014-11-11,2014-11-17,"The average contiguous U.S. precipitation was 2.07 inches in November 2014, 0.16 inch below average, and ranked near the median value in the 120-year period of record.","In the long-term, it is likely that global warming will continue to impact precipitation patterns in the contiguous United States, potentially leading to more extreme weather events and increased lightning activity.;Based on the current situation and the correlation between global warming and lightning strikes, it is possible that precipitation patterns in the next 1-4 weeks may be influenced by climate change, leading to increased lightning activity.",search,2014-11-10,2014-11-16,1,31
20141118,Total,60.54,39.46,24.61,14.32,7.37,3.17,2014-11-18,2014-11-24,1,2014-11-18,2014-11-18,2014-11-24,"The contiguous United States has experienced an increase in extreme precipitation risk due to climate change, with more winter and spring precipitation expected.","In the long-term, the contiguous United States can expect to see a continued increase in extreme precipitation events, with potential impacts on the region's climate and ecosystems.;In the short-term, it is likely that the contiguous United States will experience more frequent and intense precipitation events, particularly during the winter and spring months.",search,2014-11-17,2014-11-23,1,31
20141125,Total,60.49,39.51,24.16,14.05,7.29,3.07,2014-11-25,2014-12-01,1,2014-11-25,2014-11-25,2014-12-01,"The contiguous United States has experienced drought conditions, with California being in some stage of drought since April 2014.","In the long term (next few months), it is possible that the contiguous United States will experience more frequent and intense precipitation events due to climate change, but this is uncertain and requires further analysis.;Based on the current drought conditions and below-normal temperatures, it is likely that precipitation will remain below average in the short term (next 1-4 weeks) in the American Southwest.",search,2014-11-24,2014-11-30,1,31
20141202,Total,60.08,39.92,24.35,14.12,7.36,3.07,2014-12-02,2014-12-08,1,2014-12-02,2014-12-02,2014-12-08,"The contiguous United States experiences varying levels of precipitation, with Montana and North Dakota having the largest values of intra-annual climate variability.","In the long-term, precipitation patterns in the contiguous United States are likely to be shaped by the ongoing impacts of climate change, leading to potential changes in precipitation patterns and variability.;In the short-term, precipitation patterns in the contiguous United States are likely to be influenced by ongoing climate phenomena, such as El Niño, and may exhibit variability across different regions.",search,2014-12-01,2014-12-07,1,31
20141209,Total,59.27,40.73,24.94,14.28,7.47,3.09,2014-12-09,2014-12-15,1,2014-12-09,2014-12-09,2014-12-15,The Southern Plains and parts of the contiguous United States experienced below-average precipitation in December 2014.,"Long-term precipitation deficits may persist in certain regions of the contiguous United States, particularly in areas with large deficits dating back over three years.;Based on the current situation, it is likely that the Southern Plains will continue to experience below-average precipitation in the short term (next 1-4 weeks).",search,2014-12-08,2014-12-14,1,31
