"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-15,71,Moderate,Ozone,36-027-0007,45,1999-04-15,1999-04-15,"Air pollution modeling has been a topic of research, with publications such as ""Air Pollution Modeling - Theories, Computational Methods and Available Software"" in 1999.",NA;NA,search,1999-04-05,1999-04-11,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-16,133,Unhealthy for Sensitive Groups,Ozone,36-005-0080,39,1999-04-16,1999-04-16,"Air pollution modeling has been a topic of research, with publications such as ""Air Pollution Modeling - Theories, Computational Methods and Available Software"" in 1999.",NA;NA,search,1999-04-05,1999-04-11,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-17,68,Moderate,NO2,34-013-0011,39,1999-04-17,1999-04-17,"Air pollution modeling has been a topic of research, with publications such as ""Air Pollution Modeling - Theories, Computational Methods and Available Software"" in 1999.",NA;NA,search,1999-04-05,1999-04-11,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-18,42,Good,Ozone,36-103-0004,46,1999-04-18,1999-04-18,"As of 1999, the City of New York aimed to improve the overall quality and environmental sustainability of its buildings.","In the long term, it is possible that the focus on environmental sustainability and air quality will lead to significant reductions in emissions and improvements in air quality in New York City and State.;In the short term, it is likely that New York City and State will continue to implement initiatives to improve air quality and environmental sustainability.",search,1999-04-12,1999-04-18,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-19,102,Unhealthy for Sensitive Groups,NO2,36-081-0098,39,1999-04-19,1999-04-19,"As of 1999, the City of New York aimed to improve the overall quality and environmental sustainability of its buildings.","In the long term, it is possible that the focus on environmental sustainability and air quality will lead to significant reductions in emissions and improvements in air quality in New York City and State.;In the short term, it is likely that New York City and State will continue to implement initiatives to improve air quality and environmental sustainability.",search,1999-04-12,1999-04-18,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-20,69,Moderate,NO2,34-013-0011,39,1999-04-20,1999-04-20,"As of 1999, the City of New York aimed to improve the overall quality and environmental sustainability of its buildings.","In the long term, it is possible that the focus on environmental sustainability and air quality will lead to significant reductions in emissions and improvements in air quality in New York City and State.;In the short term, it is likely that New York City and State will continue to implement initiatives to improve air quality and environmental sustainability.",search,1999-04-12,1999-04-18,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-21,80,Moderate,NO2,36-081-0098,44,1999-04-21,1999-04-21,"As of 1999, the City of New York aimed to improve the overall quality and environmental sustainability of its buildings.","In the long term, it is possible that the focus on environmental sustainability and air quality will lead to significant reductions in emissions and improvements in air quality in New York City and State.;In the short term, it is likely that New York City and State will continue to implement initiatives to improve air quality and environmental sustainability.",search,1999-04-12,1999-04-18,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-22,74,Moderate,NO2,34-013-0011,38,1999-04-22,1999-04-22,"As of 1999, the City of New York aimed to improve the overall quality and environmental sustainability of its buildings.","In the long term, it is possible that the focus on environmental sustainability and air quality will lead to significant reductions in emissions and improvements in air quality in New York City and State.;In the short term, it is likely that New York City and State will continue to implement initiatives to improve air quality and environmental sustainability.",search,1999-04-12,1999-04-18,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-23,60,Moderate,NO2,34-013-0011,39,1999-04-23,1999-04-23,"As of 1999, the City of New York aimed to improve the overall quality and environmental sustainability of its buildings.","In the long term, it is possible that the focus on environmental sustainability and air quality will lead to significant reductions in emissions and improvements in air quality in New York City and State.;In the short term, it is likely that New York City and State will continue to implement initiatives to improve air quality and environmental sustainability.",search,1999-04-12,1999-04-18,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-24,50,Good,Ozone,34-027-3001,46,1999-04-24,1999-04-24,"As of 1999, the City of New York aimed to improve the overall quality and environmental sustainability of its buildings.","In the long term, it is possible that the focus on environmental sustainability and air quality will lead to significant reductions in emissions and improvements in air quality in New York City and State.;In the short term, it is likely that New York City and State will continue to implement initiatives to improve air quality and environmental sustainability.",search,1999-04-12,1999-04-18,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-25,67,Moderate,Ozone,34-023-0011,39,1999-04-25,1999-04-25,"The New York State Department of Environmental Conservation administers the Codes, Rules and Regulations of the State of New York (NYCRR).","In the long-term, it is possible that stricter regulations and innovative technologies will emerge to combat air pollution and promote sustainable practices.;In the short-term, it is likely that air quality warnings will continue to be issued in areas affected by wildfires and other environmental factors.",search,1999-04-19,1999-04-25,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-26,84,Moderate,Ozone,34-031-5001,39,1999-04-26,1999-04-26,"The New York State Department of Environmental Conservation administers the Codes, Rules and Regulations of the State of New York (NYCRR).","In the long-term, it is possible that stricter regulations and innovative technologies will emerge to combat air pollution and promote sustainable practices.;In the short-term, it is likely that air quality warnings will continue to be issued in areas affected by wildfires and other environmental factors.",search,1999-04-19,1999-04-25,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1999-04-27,50,Good,NO2,34-039-0004,43,1999-04-27,1999-04-27,"The New York State Department of Environmental Conservation administers the Codes, Rules and Regulations of the State of New York (NYCRR).","In the long-term, it is possible that stricter regulations and innovative technologies will emerge to combat air pollution and promote sustainable practices.;In the short-term, it is likely that air quality warnings will continue to be issued in areas affected by wildfires and other environmental factors.",search,1999-04-19,1999-04-25,2.0,31
