Date,Wholesale broiler composite,OT,Retail-wholesale spread for broiler composite,date,start_date,end_date,fact,preds,text_source,text_start_date,text_end_date,text_age_days,text_window_days
2015-08-01,72.561232,196.029247796208,123.468015796208,2015-08-01,2015-08-01,2015-08-31,The United States has national food price databases available for research purposes.,NAHere is the filtered information relevant to predicting United States Retail Broiler or Retail Chicken:;NA,search,2015-08-24,2015-08-30,1.0,31
2015-09-01,69.345792,194.99827757768,125.65248557768,2015-09-01,2015-09-01,2015-09-30,"The United States is a significant producer of broilers, with output influencing global demand and prices.","The growing demand for alternative meats, such as goat meat, could lead to increased competition for broiler farmers in the long term, potentially affecting prices and market share. Here is the summarized information:;NA",search,2015-09-21,2015-09-27,3.0,31
2015-10-01,65.523248,196.538951607338,131.015703607338,2015-10-01,2015-10-01,2015-10-31,"The United States broiler market is not directly mentioned in the provided search results. However, some information related to the agricultural market and trade can be found.",NAHere is the filtered and summarized information about United States Retail Broiler or Retail Chicken:;NA,search,2015-10-19,2015-10-25,6.0,31
2015-11-01,63.536568,196.985538424661,133.448970424661,2015-11-01,2015-11-01,2015-11-30,"The U.S. Department of Agriculture (USDA) prohibits discrimination in all its programs and activities on the basis of race, color, national origin, age, etc.","In the long-term, the U.S. broiler market may adapt to the new regulations and find alternative production methods, leading to a potential stabilization of prices and production. Here is the summarized information:;In the short-term, the U.S. broiler market may continue to experience fluctuations in prices and production due to the ongoing impact of the antibiotic use restriction.",search,2015-11-23,2015-11-29,1.0,31
2015-12-01,64.158168,193.14616632087,128.98799832087,2015-12-01,2015-12-01,2015-12-31,"The United States remains the Philippines' largest supplier for food products, including broiler products.","The U.S. broiler market is expected to continue to grow in the long term, driven by increasing demand from export markets and domestic consumption. Here is the summarized information about United States Retail Broiler or Retail Chicken:;NA",search,2015-12-21,2015-12-27,4.0,31
2016-01-01,67.663504,192.66047089575,124.99696689575,2016-01-01,2016-01-01,2016-01-31,"According to the National Chicken Council, Americans are expected to eat 1.3 billion chicken wings during the Super Bowl weekend.","In the long-term, the market-driven shift towards cage-free eggs and animal welfare may lead to changes in the broiler industry, potentially affecting prices and production methods. Here is the summarized information:;In the short-term, the demand for broilers is likely to remain high, especially with the Super Bowl weekend approaching, which may lead to an increase in prices.",search,2016-01-25,2016-01-31,0.0,31
2016-02-01,67.413848,187.421060859499,120.007212859499,2016-02-01,2016-02-01,2016-02-29,"The United States is one of the largest players in the global food and agribusiness market, with high prices for land and labor.","In the long-term, the broiler market may experience a shift towards more sustainable and organic production methods, driven by consumer demand and potentially leading to changes in market prices and structures. Note: There is limited information available in the provided search results that is directly relevant to the United States broiler market. The above summary is based on the available information and may not provide a comprehensive picture of the market.Here is the summarized information:;In the short-term, prices for broiler products may remain steady or increase slightly due to the growing demand for organic and antibiotic-free products.",search,2016-02-22,2016-02-28,1.0,31
2016-03-01,69.5224,188.725939044871,119.203539044871,2016-03-01,2016-03-01,2016-03-31,"The National Pork Board reports that Easter ranks as one of the top holidays for pork consumption, which could help pork prices in the coming months.",NAHere is the summarized information:;NA,search,2016-03-21,2016-03-27,4.0,31
2016-04-01,74.143808,192.131098067108,117.987290067108,2016-04-01,2016-04-01,2016-04-30,"The demand for specialty grain to feed dairy cows, hogs, and egg-laying hens is increasing in the United States, with demand getting further away from supply every year.","In the long-term, the U.S. broiler market is likely to shift towards more sustainable and environmentally-friendly practices, with a greater emphasis on specialty grain and biogas production, leading to potential growth opportunities for farmers and industry players. Here is the filtered and summarized information:;In the short-term, the demand for specialty grain and biogas production is likely to continue to increase, driving up prices and incentivizing farmers to adopt more sustainable practices.",search,2016-04-18,2016-04-24,6.0,31
2016-05-01,77.452248,189.806227783356,112.353979783356,2016-05-01,2016-05-01,2016-05-31,"The United States broiler market imports primarily from Brazil and the United States, with an expected import of 75 metric tons of U.S. poultry in 2016.","The broiler market may continue to see a trend towards premium products, potentially leading to increased demand and prices for high-quality broilers. Here is the summarized information:;NA",search,2016-05-23,2016-05-29,2.0,31
2016-06-01,76.892064,191.54746778014,114.65540378014,2016-06-01,2016-06-01,2016-06-30,"The annual cost in the United States of antibiotic-resistant infections is significant, and the use of antibiotics in poultry is responding to market demand.","In the long term, the broiler market may see changes in response to growing demand for imported food products and increasing concerns about antibiotic resistance. Here is the summarized information:;In the short term, the broiler market may experience fluctuations in price and demand due to the ongoing impact of the British fallout and the strength of the U.S. dollar.",search,2016-06-20,2016-06-26,4.0,31
